communityIdNumber,communityName,county,state,initialFloodHazardBoundaryMap,initialFloodInsuranceRateMap,currentlyEffectiveMapDate,regularEmergencyProgramDate,tribal,participatingInNFIP,originalEntryDate,classRatingEffectiveDate,classRating,sfhaDiscount,nonSfhaDiscount,lastRefresh
360442,"CANAJOHARIE, TOWN OF",MONTGOMERY COUNTY,NY,1974-05-03T00:00:00.000Z,1983-01-06T00:00:00.000Z,01/19/18,01/06/83,0,1,,,,,,2024-11-09T09:17:17.615Z
360504,"NEWFANE, TOWN OF",NIAGARA COUNTY,NY,1974-05-17T00:00:00.000Z,1981-11-18T00:00:00.000Z,05/04/21,11/18/81,0,1,,,,,,2024-11-09T09:17:17.972Z
360506,"NIAGARA FALLS, CITY OF",NIAGARA COUNTY,NY,1974-03-29T00:00:00.000Z,1983-03-16T00:00:00.000Z,05/04/21,03/16/83,0,1,1992-10-01T00:00:00.000Z,2021-10-01T00:00:00.000Z,7,15%,05%,2024-11-09T09:17:17.984Z
360507,"NIAGARA, TOWN OF",NIAGARA COUNTY,NY,1974-03-22T00:00:00.000Z,1984-06-15T00:00:00.000Z,05/04/21,06/15/84,0,1,,,,,,2024-11-09T09:17:17.990Z
360508,"NORTH TONAWANDA, CITY OF",NIAGARA COUNTY,NY,1974-04-12T00:00:00.000Z,1982-01-06T00:00:00.000Z,05/04/21,01/06/82,0,1,,,,,,2024-11-09T09:17:18.004Z
360509,"PENDLETON, TOWN OF",NIAGARA COUNTY,NY,1974-05-31T00:00:00.000Z,1982-01-06T00:00:00.000Z,11/03/17,01/06/82,0,1,,,,,,2024-11-09T09:17:18.010Z
360510,"PORTER, TOWN OF",NIAGARA COUNTY,NY,1974-04-12T00:00:00.000Z,1983-08-15T00:00:00.000Z,05/04/21,08/15/83,0,1,,,,,,2024-11-09T09:17:18.017Z
360559,"VERNON, TOWN OF",ONEIDA COUNTY,NY,1974-08-16T00:00:00.000Z,1988-08-16T00:00:00.000Z,09/27/13,08/16/88,0,1,,,,,,2024-11-09T09:17:18.279Z
360571,"CAMILLUS, VILLAGE OF",ONONDAGA COUNTY,NY,1976-07-30T00:00:00.000Z,1981-08-03T00:00:00.000Z,11/04/16,08/03/81,0,1,,,,,,2024-11-09T09:17:18.361Z
360572,"CICERO, TOWN OF",ONONDAGA COUNTY,NY,1974-11-01T00:00:00.000Z,1983-04-04T00:00:00.000Z,11/04/16,04/04/83,0,1,,,,,,2024-11-09T09:17:18.369Z
360573,"CLAY, TOWN OF",ONONDAGA COUNTY,NY,1977-07-01T00:00:00.000Z,1980-04-01T00:00:00.000Z,11/04/16,04/01/80,0,1,,,,,,2024-11-09T09:17:18.375Z
360574,"EAST SYRACUSE, VILLAGE OF",ONONDAGA COUNTY,NY,1974-04-12T00:00:00.000Z,1981-08-03T00:00:00.000Z,11/04/16,08/03/81,0,1,,,,,,2024-11-09T09:17:18.381Z
360575,"ELBRIDGE, TOWN OF",ONONDAGA COUNTY,NY,1974-05-31T00:00:00.000Z,1982-08-16T00:00:00.000Z,11/04/16,08/16/82,0,1,,,,,,2024-11-09T09:17:18.387Z
550221,"ONALASKA, CITY OF",LA CROSSE COUNTY,WI,1973-12-28T00:00:00.000Z,1981-09-16T00:00:00.000Z,01/06/12,09/16/81,0,1,,,,,,2024-11-09T09:18:23.494Z
550222,"ROCKLAND, VILLAGE OF",MONROE COUNTY/LA CROSSE COUNTY,WI,1975-07-11T00:00:00.000Z,2008-04-02T00:00:00.000Z,01/06/12(M),03/09/10,0,1,,,,,,2024-11-09T09:18:23.501Z
550223,LAFAYETTE COUNTY*,LAFAYETTE COUNTY,WI,1974-12-27T00:00:00.000Z,1978-09-15T00:00:00.000Z,12/17/20,09/15/78,0,1,,,,,,2024-11-09T09:18:23.507Z
550224,"ARGYLE, VILLAGE OF",LAFAYETTE COUNTY,WI,1973-11-30T00:00:00.000Z,1979-08-15T00:00:00.000Z,12/17/20,08/15/79,0,1,,,,,,2024-11-09T09:18:23.513Z
550225,"BELMONT, VILLAGE OF",LAFAYETTE COUNTY,WI,1974-05-17T00:00:00.000Z,1986-12-04T00:00:00.000Z,12/17/20,12/04/86,0,1,,,,,,2024-11-09T09:18:23.519Z
550226,"BENTON, VILLAGE OF",LAFAYETTE COUNTY,WI,,2020-12-17T00:00:00.000Z,12/17/20(M),01/14/09,0,1,,,,,,2024-11-09T09:18:23.525Z
550227,"BLANCHARDVILLE, VILLAGE OF",IOWA COUNTY/LAFAYETTE COUNTY,WI,1973-12-17T00:00:00.000Z,1979-08-15T00:00:00.000Z,12/17/20,08/15/79,0,1,,,,,,2024-11-09T09:18:23.530Z
550228,"DARLINGTON, CITY OF",LAFAYETTE COUNTY,WI,1973-10-26T00:00:00.000Z,1978-09-15T00:00:00.000Z,12/17/20,09/15/78,0,1,,,,,,2024-11-09T09:18:23.536Z
550229,"GRATIOT, VILLAGE OF",LAFAYETTE COUNTY,WI,1974-01-16T00:00:00.000Z,1986-12-04T00:00:00.000Z,12/17/20,12/04/86,0,1,,,,,,2024-11-09T09:18:23.542Z
550230,"SHULLSBURG, CITY OF",LAFAYETTE COUNTY,WI,1974-05-17T00:00:00.000Z,1986-07-17T00:00:00.000Z,12/17/20,07/17/86,0,1,,,,,,2024-11-09T09:18:23.549Z
360560,"VERNON, VILLAGE OF",ONEIDA COUNTY,NY,1974-03-08T00:00:00.000Z,1988-04-15T00:00:00.000Z,09/27/13,04/15/88,0,1,,,,,,2024-11-09T09:17:18.285Z
360561,"VERONA, TOWN OF",ONEIDA COUNTY,NY,1974-09-13T00:00:00.000Z,1989-05-04T00:00:00.000Z,09/27/13,05/04/89,0,1,,,,,,2024-11-09T09:17:18.291Z
360562,"VIENNA, TOWN OF",ONEIDA COUNTY,NY,1974-09-13T00:00:00.000Z,1984-03-01T00:00:00.000Z,09/27/13,03/01/84,0,1,,,,,,2024-11-09T09:17:18.297Z
360563,"WATERVILLE, VILLAGE OF",ONEIDA COUNTY,NY,1974-06-14T00:00:00.000Z,1982-08-02T00:00:00.000Z,09/27/13,03/15/83,0,1,,,,,,2024-11-09T09:17:18.303Z
360564,"WESTERN, TOWN OF",ONEIDA COUNTY,NY,1974-08-02T00:00:00.000Z,1989-05-04T00:00:00.000Z,09/27/13,05/04/89,0,1,,,,,,2024-11-09T09:17:18.309Z
360565,"WESTMORELAND, TOWN OF",ONEIDA COUNTY,NY,1974-08-30T00:00:00.000Z,1983-03-02T00:00:00.000Z,09/27/13,03/02/83,0,1,,,,,,2024-11-09T09:17:18.315Z
360566,"WHITESBORO, VILLAGE OF",ONEIDA COUNTY,NY,1974-02-22T00:00:00.000Z,1978-02-01T00:00:00.000Z,09/27/13,02/01/78,0,1,,,,,,2024-11-09T09:17:18.324Z
360567,"WHITESTOWN, TOWN OF",ONEIDA COUNTY,NY,1974-09-13T00:00:00.000Z,1983-09-15T00:00:00.000Z,09/27/13,09/15/83,0,1,,,,,,2024-11-09T09:17:18.330Z
360568,"YORKVILLE, VILLAGE OF",ONEIDA COUNTY,NY,1974-02-22T00:00:00.000Z,1983-06-01T00:00:00.000Z,09/27/13,06/01/83,0,1,,,,,,2024-11-09T09:17:18.337Z
360569,"BALDWINSVILLE, VILLAGE OF",ONONDAGA COUNTY,NY,1974-03-15T00:00:00.000Z,1982-08-16T00:00:00.000Z,11/04/16,08/16/82,0,1,,,,,,2024-11-09T09:17:18.343Z
360570,"CAMILLUS, TOWN OF",ONONDAGA COUNTY,NY,1974-09-06T00:00:00.000Z,1981-06-15T00:00:00.000Z,11/04/16,06/15/81,0,1,1996-10-01T00:00:00.000Z,2001-10-01T00:00:00.000Z,10,,0%,2024-11-09T09:17:18.354Z
550231,"SOUTH WAYNE, VILLAGE OF",LAFAYETTE COUNTY,WI,1973-12-07T00:00:00.000Z,1986-12-04T00:00:00.000Z,12/17/20,01/29/87,0,1,,,,,,2024-11-09T09:18:23.558Z
550235,"TOMAHAWK, CITY OF",LINCOLN COUNTY,WI,,1985-09-04T00:00:00.000Z,08/16/11,09/04/85,0,1,,,,,,2024-11-09T09:18:23.564Z
550236,MANITOWOC COUNTY *,MANITOWOC COUNTY,WI,1975-02-07T00:00:00.000Z,1978-09-15T00:00:00.000Z,02/23/23,09/15/78,0,1,,,,,,2024-11-09T09:18:23.570Z
550237,"CLEVELAND, VILLAGE OF",MANITOWOC COUNTY,WI,1974-06-07T00:00:00.000Z,1978-05-15T00:00:00.000Z,02/23/23,05/15/78,0,1,,,,,,2024-11-09T09:18:23.578Z
550239,"KIEL, CITY OF",CALUMET COUNTY/MANITOWOC COUNTY,WI,1974-02-08T00:00:00.000Z,1985-01-03T00:00:00.000Z,08/02/11,01/03/85,0,1,,,,,,2024-11-09T09:18:23.584Z
360577,"FABIUS, TOWN OF",ONONDAGA COUNTY,NY,1974-08-16T00:00:00.000Z,1986-04-30T00:00:00.000Z,11/04/16,04/30/86,0,1,,,,,,2024-11-09T09:17:18.400Z
360578,"FAYETTEVILLE, VILLAGE OF",ONONDAGA COUNTY,NY,1974-07-26T00:00:00.000Z,1982-08-02T00:00:00.000Z,11/04/16,08/02/82,0,1,,,,,,2024-11-09T09:17:18.406Z
360579,"GEDDES, TOWN OF",ONONDAGA COUNTY,NY,1974-05-17T00:00:00.000Z,1982-02-17T00:00:00.000Z,11/04/16,02/17/82,0,1,,,,,,2024-11-09T09:17:18.412Z
360580,"JORDAN, VILLAGE OF",ONONDAGA COUNTY,NY,1974-04-12T00:00:00.000Z,1982-08-16T00:00:00.000Z,11/04/16,08/16/82,0,1,,,,,,2024-11-09T09:17:18.421Z
360581,"LAFAYETTE, TOWN OF",ONONDAGA COUNTY,NY,1974-08-02T00:00:00.000Z,1985-04-03T00:00:00.000Z,11/04/16,04/03/85,0,1,,,,,,2024-11-09T09:17:18.427Z
360582,"LIVERPOOL, VILLAGE OF",ONONDAGA COUNTY,NY,1974-07-26T00:00:00.000Z,1981-02-04T00:00:00.000Z,11/04/16,02/04/81,0,1,,,,,,2024-11-09T09:17:18.433Z
360583,"LYSANDER, TOWN OF",ONONDAGA COUNTY,NY,1974-12-13T00:00:00.000Z,1982-01-06T00:00:00.000Z,11/04/16,01/06/82,0,1,,,,,,2024-11-09T09:17:18.440Z
360584,"MANLIUS, TOWN OF",ONONDAGA COUNTY,NY,1974-02-22T00:00:00.000Z,1982-12-15T00:00:00.000Z,11/04/16,12/15/82,0,1,,,,,,2024-11-09T09:17:18.446Z
360585,"MARCELLUS, TOWN OF",ONONDAGA COUNTY,NY,1974-05-03T00:00:00.000Z,1982-08-16T00:00:00.000Z,11/04/16,08/16/82,0,1,,,,,,2024-11-09T09:17:18.452Z
360586,"MARCELLUS, VILLAGE OF",ONONDAGA COUNTY,NY,1974-04-12T00:00:00.000Z,1982-06-01T00:00:00.000Z,11/04/16,06/01/82,0,1,,,,,,2024-11-09T09:17:18.458Z
360587,"NORTH SYRACUSE, VILLAGE OF",ONONDAGA COUNTY,NY,1974-06-07T00:00:00.000Z,2016-11-04T00:00:00.000Z,11/04/16,11/20/85,0,1,,,,,,2024-11-09T09:17:18.465Z
360588,"ONONDAGA, TOWN OF",ONONDAGA COUNTY,NY,1974-08-30T00:00:00.000Z,1984-01-18T00:00:00.000Z,11/04/16,01/18/84,0,1,,,,,,2024-11-09T09:17:18.472Z
360700,"HAMMOND, TOWN OF",ST. LAWRENCE COUNTY,NY,1975-01-17T00:00:00.000Z,,(NSFHA),12/19/84,0,1,,,,,,2024-11-09T09:17:19.156Z
360701,"HEUVELTON, VILLAGE OF",ST. LAWRENCE COUNTY,NY,1974-05-24T00:00:00.000Z,1986-04-30T00:00:00.000Z,04/30/86(M),04/30/86,0,1,,,,,,2024-11-09T09:17:19.162Z
360702,"LAWRENCE, TOWN OF",ST. LAWRENCE COUNTY,NY,1974-09-20T00:00:00.000Z,,(NSFHA),12/19/84,0,1,,,,,,2024-11-09T09:17:19.168Z
360703,"LISBON, TOWN OF",ST. LAWRENCE COUNTY,NY,1976-07-23T00:00:00.000Z,,(NSFHA),12/19/84,0,1,,,,,,2024-11-09T09:17:19.175Z
360675,"NASSAU, VILLAGE OF",RENSSELAER COUNTY,NY,1974-03-22T00:00:00.000Z,1978-08-11T00:00:00.000Z,05/18/79(M),08/11/78,0,1,,,,,,2024-11-09T09:17:19.006Z
360676,"POESTENKILL, TOWN OF",RENSSELAER COUNTY,NY,1974-08-30T00:00:00.000Z,1981-09-02T00:00:00.000Z,09/02/81,09/02/81,0,1,,,,,,2024-11-09T09:17:19.012Z
360677,"TROY, CITY OF",RENSSELAER COUNTY,NY,1974-04-05T00:00:00.000Z,1980-03-18T00:00:00.000Z,03/18/80,03/18/80,0,1,,,,,,2024-11-09T09:17:19.018Z
360678,"MASTIC BEACH, VILLAGE OF",SUFFOLK COUNTY,NY,,2009-09-25T00:00:00.000Z,09/25/09,08/09/13,0,1,,,,,,2024-11-09T09:17:19.028Z
360679,"CLARKSTOWN, TOWN OF",ROCKLAND COUNTY,NY,1974-04-12T00:00:00.000Z,1983-03-02T00:00:00.000Z,03/03/14,03/02/83,0,1,,,,,,2024-11-09T09:17:19.034Z
360680,"GRAND VIEW-ON-HUDSON, VILLAGE OF",ROCKLAND COUNTY,NY,1974-10-18T00:00:00.000Z,1981-10-15T00:00:00.000Z,03/03/14,10/15/81,0,1,,,,,,2024-11-09T09:17:19.040Z
360681,"HAVERSTRAW, TOWN OF",ROCKLAND COUNTY,NY,1974-03-29T00:00:00.000Z,1982-01-06T00:00:00.000Z,03/03/14,01/06/82,0,1,,,,,,2024-11-09T09:17:19.046Z
360682,"HAVERSTRAW, VILLAGE OF",ROCKLAND COUNTY,NY,1974-04-12T00:00:00.000Z,1981-09-02T00:00:00.000Z,03/03/14,09/02/81,0,1,,,,,,2024-11-09T09:17:19.052Z
360683,"HILLBURN, VILLAGE OF",ROCKLAND COUNTY,NY,1974-03-15T00:00:00.000Z,1982-01-06T00:00:00.000Z,03/03/14,01/06/82,0,1,,,,,,2024-11-09T09:17:19.059Z
360684,"NEW SQUARE, VILLAGE OF",ROCKLAND COUNTY,NY,,2014-03-03T00:00:00.000Z,03/03/14,09/22/78,0,1,,,,,,2024-11-09T09:17:19.067Z
360685,"NYACK, VILLAGE OF",ROCKLAND COUNTY,NY,1974-03-15T00:00:00.000Z,1985-12-04T00:00:00.000Z,03/03/14,05/25/78,0,1,,,,,,2024-11-09T09:17:19.073Z
360686,"ORANGETOWN, TOWN OF",ROCKLAND COUNTY,NY,1974-05-10T00:00:00.000Z,1982-08-02T00:00:00.000Z,03/03/14,08/02/82,0,1,,,,,,2024-11-09T09:17:19.079Z
360687,"PIERMONT, VILLAGE OF",ROCKLAND COUNTY,NY,1974-03-15T00:00:00.000Z,1981-08-03T00:00:00.000Z,03/03/14,08/03/81,0,1,,,,,,2024-11-09T09:17:19.087Z
360688,"POMONA, VILLAGE OF",ROCKLAND COUNTY,NY,1974-03-15T00:00:00.000Z,1982-04-15T00:00:00.000Z,03/03/14,04/15/82,0,1,,,,,,2024-11-09T09:17:19.093Z
360690,"SLOATSBURG, VILLAGE OF",ROCKLAND COUNTY,NY,1974-03-22T00:00:00.000Z,1982-01-06T00:00:00.000Z,03/03/14,01/06/82,0,1,,,,,,2024-11-09T09:17:19.100Z
360691,"SOUTH NYACK, VILLAGE OF",ROCKLAND COUNTY,NY,1974-03-15T00:00:00.000Z,1981-11-04T00:00:00.000Z,03/03/14,11/04/81,0,1,,,,,,2024-11-09T09:17:19.106Z
360693,"STONY POINT, TOWN OF",ROCKLAND COUNTY,NY,1974-05-10T00:00:00.000Z,1981-09-30T00:00:00.000Z,03/03/14,09/30/81,0,1,,,,,,2024-11-09T09:17:19.113Z
360694,"SUFFERN, VILLAGE OF",ROCKLAND COUNTY,NY,1973-12-28T00:00:00.000Z,1980-03-28T00:00:00.000Z,03/03/14,03/28/80,0,1,2018-05-01T00:00:00.000Z,2018-05-01T00:00:00.000Z,9,05%,05%,2024-11-09T09:17:19.119Z
360695,"UPPER NYACK, VILLAGE OF",ROCKLAND COUNTY,NY,1974-03-15T00:00:00.000Z,2014-03-03T00:00:00.000Z,03/03/14,10/28/77,0,1,,,,,,2024-11-09T09:17:19.125Z
360704,"MACOMB, TOWN OF",ST. LAWRENCE COUNTY,NY,1974-09-13T00:00:00.000Z,,(NSFHA),12/19/84,0,1,,,,,,2024-11-09T09:17:19.181Z
550240,"MANITOWOC, CITY OF",MANITOWOC COUNTY,WI,1974-06-07T00:00:00.000Z,1977-04-15T00:00:00.000Z,02/23/23,04/15/77,0,1,,,,,,2024-11-09T09:18:23.591Z
550242,"REEDSVILLE, VILLAGE OF",MANITOWOC COUNTY,WI,1976-06-04T00:00:00.000Z,1988-09-30T00:00:00.000Z,08/02/11(M),09/30/88,0,1,,,,,,2024-11-09T09:18:23.597Z
550243,"TWO RIVERS, CITY OF",MANITOWOC COUNTY,WI,1974-01-09T00:00:00.000Z,1978-04-03T00:00:00.000Z,02/23/23,04/03/78,0,1,,,,,,2024-11-09T09:18:23.604Z
550245,MARATHON COUNTY *,MARATHON COUNTY,WI,1979-02-01T00:00:00.000Z,1979-02-01T00:00:00.000Z,09/28/18,02/01/79,0,1,,,,,,2024-11-09T09:18:23.610Z
360696,"WEST HAVERSTRAW, VILLAGE OF",ROCKLAND COUNTY,NY,1974-05-31T00:00:00.000Z,1981-09-30T00:00:00.000Z,03/03/14,09/30/81,0,1,,,,,,2024-11-09T09:17:19.131Z
360697,"CANTON, VILLAGE OF",ST. LAWRENCE COUNTY,NY,1974-08-16T00:00:00.000Z,1985-05-01T00:00:00.000Z,05/02/94,05/01/85,0,1,,,,,,2024-11-09T09:17:19.137Z
360698,"FOWLER, TOWN OF",ST. LAWRENCE COUNTY,NY,1974-11-01T00:00:00.000Z,1989-06-05T00:00:00.000Z,06/05/89(M),12/19/84,0,1,,,,,,2024-11-09T09:17:19.143Z
360699,"GOUVERNEUR, VILLAGE OF",ST. LAWRENCE COUNTY,NY,1975-03-24T00:00:00.000Z,1976-05-28T00:00:00.000Z,03/03/97,11/02/84,0,1,,,,,,2024-11-09T09:17:19.150Z
360707,"OGDENSBURG, CITY OF",ST. LAWRENCE COUNTY,NY,1974-07-26T00:00:00.000Z,1980-11-05T00:00:00.000Z,11/05/80,11/05/80,0,1,,,,,,2024-11-09T09:17:19.201Z
360810,"SMITHTOWN, TOWN OF",SUFFOLK COUNTY,NY,1974-10-18T00:00:00.000Z,1978-12-01T00:00:00.000Z,09/25/09,12/01/78,0,1,,,,,,2024-11-09T09:17:19.860Z
360813,"SOUTHOLD,TOWN OF",SUFFOLK COUNTY,NY,1974-11-29T00:00:00.000Z,1980-03-18T00:00:00.000Z,09/25/09,03/18/80,0,1,,,,,,2024-11-09T09:17:19.868Z
360815,"BETHEL, TOWN OF",SULLIVAN COUNTY,NY,1974-06-28T00:00:00.000Z,1984-02-27T00:00:00.000Z,02/18/11,02/27/84,0,1,,,,,,2024-11-09T09:17:19.874Z
360816,"CALLICOON, TOWN OF",SULLIVAN COUNTY,NY,1974-06-14T00:00:00.000Z,1984-03-23T00:00:00.000Z,02/18/11,03/23/84,0,1,,,,,,2024-11-09T09:17:19.880Z
360817,"COCHECTON, TOWN OF",SULLIVAN COUNTY,NY,1976-10-08T00:00:00.000Z,1987-08-19T00:00:00.000Z,02/18/11,08/19/87,0,1,,,,,,2024-11-09T09:17:19.886Z
360879,"QUEENSBURY, TOWN OF",WARREN COUNTY,NY,1974-09-20T00:00:00.000Z,1984-07-16T00:00:00.000Z,08/16/96,07/16/84,0,1,,,,,,2024-11-09T09:17:20.304Z
360880,"STONY CREEK, TOWN OF",WARREN COUNTY,NY,1974-08-30T00:00:00.000Z,1984-08-24T00:00:00.000Z,08/24/84(M),08/24/84,0,1,,,,,,2024-11-09T09:17:20.310Z
360940,"ATTICA, TOWN OF",WYOMING COUNTY,NY,1974-07-26T00:00:00.000Z,1976-07-23T00:00:00.000Z,04/30/86,12/23/83,0,1,,,,,,2024-11-09T09:17:20.713Z
361025,"PERRY, VILLAGE OF",WYOMING COUNTY,NY,1974-05-24T00:00:00.000Z,1977-07-15T00:00:00.000Z,07/29/77(M),07/15/77,0,1,,,,,,2024-11-09T09:17:21.106Z
361094,"ANDOVER, TOWN OF",ALLEGANY COUNTY,NY,1974-12-27T00:00:00.000Z,1983-10-07T00:00:00.000Z,03/02/98,10/07/83,0,1,,,,,,2024-11-09T09:17:21.502Z
361157,"ST. ARMAND, TOWN OF",ESSEX COUNTY,NY,1974-10-25T00:00:00.000Z,1986-02-05T00:00:00.000Z,02/05/86,02/05/86,0,1,,,,,,2024-11-09T09:17:21.882Z
361220,"MARLBOROUGH, TOWN OF",ULSTER COUNTY,NY,1974-12-06T00:00:00.000Z,1984-12-05T00:00:00.000Z,09/25/09,12/05/84,0,1,,,,,,2024-11-09T09:17:22.273Z
361221,"PLATTEKILL, TOWN OF",ULSTER COUNTY,NY,1974-12-06T00:00:00.000Z,2009-09-25T00:00:00.000Z,(NSFHA),09/29/78,0,1,,,,,,2024-11-09T09:17:22.281Z
361222,"ARGYLE, TOWN OF",WASHINGTON COUNTY,NY,1974-10-18T00:00:00.000Z,1979-08-24T00:00:00.000Z,08/24/79(M),08/24/79,0,1,,,,,,2024-11-09T09:17:22.289Z
361223,"CAMBRIDGE, TOWN OF",WASHINGTON COUNTY,NY,1974-10-25T00:00:00.000Z,1985-09-04T00:00:00.000Z,09/04/85(M),09/04/85,0,1,,,,,,2024-11-09T09:17:22.296Z
361224,"EASTON, TOWN OF",WASHINGTON COUNTY,NY,1974-12-20T00:00:00.000Z,1986-07-03T00:00:00.000Z,11/20/91,07/03/86,0,1,,,,,,2024-11-09T09:17:22.303Z
361225,"GALEN, TOWN OF",WAYNE COUNTY,NY,1974-12-06T00:00:00.000Z,1983-05-16T00:00:00.000Z,05/16/83,05/16/83,0,1,,,,,,2024-11-09T09:17:22.318Z
361226,"LYONS, TOWN OF",WAYNE COUNTY,NY,1974-12-20T00:00:00.000Z,1979-09-07T00:00:00.000Z,09/07/79(M),09/07/79,0,1,,,,,,2024-11-09T09:17:22.327Z
361227,"LEWISBORO, TOWN OF",WESTCHESTER COUNTY,NY,1974-11-01T00:00:00.000Z,1984-03-09T00:00:00.000Z,09/28/07(M),03/09/84,0,1,,,,,,2024-11-09T09:17:22.339Z
361228,"WALWORTH, TOWN OF",WAYNE COUNTY,NY,1974-12-13T00:00:00.000Z,1983-03-16T00:00:00.000Z,03/16/83,03/16/83,0,1,,,,,,2024-11-09T09:17:22.347Z
361229,"SAVANNAH, TOWN OF",WAYNE COUNTY,NY,1974-12-20T00:00:00.000Z,1982-08-06T00:00:00.000Z,08/06/82(M),08/06/82,0,1,,,,,,2024-11-09T09:17:22.354Z
361230,"MACEDON, TOWN OF",WAYNE COUNTY,NY,1974-12-20T00:00:00.000Z,1984-01-05T00:00:00.000Z,01/05/84,01/05/84,0,1,,,,,,2024-11-09T09:17:22.362Z
361231,"FORT ANN, TOWN OF",WASHINGTON COUNTY,NY,1974-12-06T00:00:00.000Z,1985-04-17T00:00:00.000Z,11/05/97,04/17/85,0,1,,,,,,2024-11-09T09:17:22.369Z
361232,"GRANVILLE, TOWN OF",WASHINGTON COUNTY,NY,1974-11-22T00:00:00.000Z,1985-08-05T00:00:00.000Z,08/05/85(M),08/05/85,0,1,,,,,,2024-11-09T09:17:22.376Z
361233,"GREENWICH,TOWN OF",WASHINGTON COUNTY,NY,1976-09-24T00:00:00.000Z,1986-07-03T00:00:00.000Z,03/16/92,07/03/86,0,1,,,,,,2024-11-09T09:17:22.385Z
361234,"HARTFORD, TOWN OF",WASHINGTON COUNTY,NY,1974-12-27T00:00:00.000Z,1985-11-01T00:00:00.000Z,11/01/85(M),11/01/85,0,1,,,,,,2024-11-09T09:17:22.393Z
361235,"KINGSBURY, TOWN OF",WASHINGTON COUNTY,NY,1974-11-01T00:00:00.000Z,1979-09-07T00:00:00.000Z,09/07/79(M),09/07/79,0,1,,,,,,2024-11-09T09:17:22.399Z
361236,"PUTNAM, TOWN OF",WASHINGTON COUNTY,NY,1975-01-17T00:00:00.000Z,1986-08-19T00:00:00.000Z,11/20/96,08/19/86,0,1,,,,,,2024-11-09T09:17:22.408Z
361237,"SALEM,TOWN OF",WASHINGTON COUNTY,NY,1974-11-29T00:00:00.000Z,1985-04-17T00:00:00.000Z,04/17/85(M),04/17/85,0,1,,,,,,2024-11-09T09:17:22.415Z
361238,"WHITE CREEK, TOWN OF",WASHINGTON COUNTY,NY,1974-10-18T00:00:00.000Z,1985-04-17T00:00:00.000Z,04/17/85(M),04/17/85,0,1,,,,,,2024-11-09T09:17:22.423Z
361239,"WHITEHALL, TOWN OF",WASHINGTON COUNTY,NY,1975-01-03T00:00:00.000Z,1986-07-03T00:00:00.000Z,07/03/86,07/03/86,0,1,,,,,,2024-11-09T09:17:22.430Z
361240,"NORTH SALEM, TOWN OF",WESTCHESTER COUNTY,NY,1975-01-31T00:00:00.000Z,1986-07-03T00:00:00.000Z,09/28/07,07/03/86,0,1,,,,,,2024-11-09T09:17:22.438Z
361241,"OSSINING, TOWN OF",WESTCHESTER COUNTY,NY,1974-10-25T00:00:00.000Z,1983-03-16T00:00:00.000Z,09/28/07,03/16/83,0,1,,,,,,2024-11-09T09:17:22.445Z
361242,"SOMERS, TOWN OF",WESTCHESTER COUNTY,NY,1974-12-20T00:00:00.000Z,1986-09-04T00:00:00.000Z,09/28/07,09/04/86,0,1,,,,,,2024-11-09T09:17:22.452Z
361243,"CASTILE, TOWN OF",WYOMING COUNTY,NY,1974-12-27T00:00:00.000Z,1983-12-23T00:00:00.000Z,12/23/83(M),12/23/83,0,1,,,,,,2024-11-09T09:17:22.459Z
361244,"JAVA, TOWN OF",WYOMING COUNTY,NY,1974-10-25T00:00:00.000Z,1983-12-23T00:00:00.000Z,12/23/83(M),12/23/83,0,1,,,,,,2024-11-09T09:17:22.466Z
361286,"LIMA, TOWN OF",LIVINGSTON COUNTY,NY,1975-01-03T00:00:00.000Z,1983-12-23T00:00:00.000Z,12/23/83(M),12/23/83,0,1,,,,,,2024-11-09T09:17:22.747Z
361353,"MORRIS, VILLAGE OF",OTSEGO COUNTY,NY,1974-11-15T00:00:00.000Z,1985-12-04T00:00:00.000Z,03/21/17(M),12/04/85,0,1,,,,,,2024-11-09T09:17:23.185Z
361354,"ORISKANY FALLS, VILLAGE OF",ONEIDA COUNTY,NY,1974-11-22T00:00:00.000Z,1983-01-19T00:00:00.000Z,09/27/13,01/19/83,0,1,,,,,,2024-11-09T09:17:23.191Z
361355,"TURIN, VILLAGE OF",LEWIS COUNTY,NY,1974-11-29T00:00:00.000Z,1977-07-01T00:00:00.000Z,07/01/77(M),07/01/77,0,1,,,,,,2024-11-09T09:17:23.200Z
361358,"SANDY CREEK, VILLAGE OF",OSWEGO COUNTY,NY,1974-11-15T00:00:00.000Z,1979-05-11T00:00:00.000Z,06/18/13,05/11/79,0,1,,,,,,2024-11-09T09:17:23.207Z
361360,"RICHFIELD SPRINGS, VILLAGE OF",OTSEGO COUNTY,NY,1974-11-15T00:00:00.000Z,1986-01-03T00:00:00.000Z,03/21/17(M),01/03/86,0,1,,,,,,2024-11-09T09:17:23.213Z
361361,"ALLEN, TOWN OF",ALLEGANY COUNTY,NY,1975-01-31T00:00:00.000Z,1982-07-16T00:00:00.000Z,07/16/82(M),07/16/82,0,1,,,,,,2024-11-09T09:17:23.219Z
361362,"BIRDSALL, TOWN OF",ALLEGANY COUNTY,NY,1975-01-03T00:00:00.000Z,1982-07-16T00:00:00.000Z,07/16/82(M),07/16/82,0,1,,,,,,2024-11-09T09:17:23.225Z
